total elements,cutoff clustering,allelic mismatches,number partitions ,silhouette,noise silhouette low,noise silhouette av,noise silhouette up,noise aWallace1 low,noise aWallace1 av,noise aWallace1 up,noise aWallace2 low,noise aWallace2 av,noise aWallace2 up,nAUC silhouette low,nAUC silhouette av,nAUC silhouette up,nAUC aWallace1 low,nAUC aWallace1 av,nAUC aWallace1 up,nAUC aWallace2 low,nAUC aWallace2 av,nAUC aWallace2 up
1665,0.429452568,560.4356012,260,0.763966,0.740953,0.75995,0.779449,0.932709,0.977256,1,0.974155,0.992761,1,0.847905,0.860928,0.874325,1,1,1,0.962645,0.983394,0.997601
1665,0.429906547,561.0280438,259,0.763918,0.740953,0.759435,0.779449,0.930885,0.976543,1,0.973857,0.99322,1,0.847742,0.860887,0.874321,1,1,1,0.962501,0.983267,0.997392
1665,0.433858275,566.1850489,258,0.763801,0.738507,0.756268,0.778269,0.921096,0.970952,1,0.973937,0.995162,1,0.847692,0.860907,0.874217,1,1,1,0.962482,0.983543,0.997786
1665,0.435120434,567.8321664,257,0.757147,0.737957,0.756256,0.777085,0.951079,0.989127,1,0.94279,0.982161,1,0.846567,0.860229,0.875594,1,1,1,0.922645,0.963971,0.996564
1665,0.438569218,572.3328295,256,0.749091,0.736494,0.752191,0.774955,0.975226,0.997309,1,0.91742,0.975658,1,0.843458,0.858142,0.874512,1,1,1,0.900723,0.952675,0.993568
1665,0.438986957,572.8779789,255,0.747978,0.736494,0.752191,0.774955,0.975789,0.997613,1,0.91689,0.975401,1,0.842668,0.85754,0.874179,1,1,1,0.903463,0.955224,0.995158
1665,0.440625012,575.0156407,254,0.746456,0.735296,0.749291,0.773164,0.975245,0.996654,1,0.916865,0.982285,1,0.841047,0.856385,0.872792,1,1,1,0.910768,0.961411,0.996875
1665,0.441085279,575.6162891,253,0.746401,0.735296,0.749291,0.773164,0.975363,0.996723,1,0.916755,0.982235,1,0.841018,0.856062,0.8727,1,1,1,0.915506,0.96342,0.996866
1665,0.441176474,575.7352986,252,0.746105,0.735296,0.749291,0.773164,0.975409,0.99675,1,0.916711,0.982216,1,0.841013,0.856039,0.872647,1,1,1,0.915461,0.963425,0.996853
1665,0.443057716,578.1903194,251,0.744551,0.734656,0.747495,0.773571,0.961544,0.995989,1,0.92172,0.984994,1,0.840704,0.854726,0.870266,1,1,1,0.927864,0.971182,0.997729
1665,0.444444448,580.0000046,250,0.743882,0.732406,0.74639,0.771885,0.961683,0.995064,1,0.921587,0.985684,1,0.840606,0.854399,0.869981,1,1,1,0.9301,0.973937,0.998044
1665,0.445567638,581.4657676,249,0.743652,0.73112,0.745621,0.771885,0.962792,0.995175,1,0.920525,0.986546,1,0.840033,0.853956,0.869581,1,1,1,0.933688,0.975508,0.998228
1665,0.446775436,583.041944,248,0.743519,0.73112,0.74486,0.769323,0.962862,0.994747,1,0.920459,0.988189,1,0.839896,0.853698,0.869438,1,1,1,0.935849,0.976176,0.998228
1665,0.44973138,586.8994509,247,0.740511,0.729372,0.743003,0.767747,0.967035,0.995809,1,0.91658,0.988811,1,0.839132,0.853,0.869194,1,1,1,0.934856,0.973544,0.996798
1665,0.455252916,594.1050554,246,0.742492,0.72644,0.74208,0.767673,0.968571,0.992522,1,0.932399,0.987133,1,0.838724,0.851571,0.865565,1,1,1,0.953979,0.984379,0.998588
1665,0.455322444,594.1957894,245,0.740085,0.72644,0.74208,0.767673,0.969681,0.993064,1,0.931332,0.986553,1,0.838391,0.851205,0.865277,1,1,1,0.953631,0.983633,0.998289
1665,0.45684877,596.1876449,244,0.73893,0.72644,0.740993,0.766885,0.970167,0.992427,1,0.932527,0.98835,1,0.83811,0.850866,0.865104,1,1,1,0.958735,0.984966,0.998017
1665,0.456896544,596.2499899,243,0.736963,0.72644,0.740993,0.766885,0.971739,0.993176,1,0.931018,0.987511,1,0.837891,0.850573,0.864891,1,1,1,0.957681,0.984032,0.997396
1665,0.457653463,597.2377692,242,0.736046,0.726388,0.7402,0.766885,0.971878,0.992688,1,0.930885,0.989037,1,0.837146,0.850361,0.864531,1,1,1,0.963757,0.985252,0.997468
1665,0.460093886,600.4225212,241,0.734185,0.724672,0.738825,0.764572,0.981538,0.996519,1,0.920955,0.985743,1,0.836298,0.849497,0.863591,1,1,1,0.961819,0.983066,0.997485
1665,0.463395625,604.7312906,240,0.732376,0.723972,0.737049,0.762218,0.982314,0.995921,1,0.949603,0.987791,1,0.835878,0.848886,0.863408,1,1,1,0.96956,0.986425,0.997211
1665,0.46531567,607.2369494,239,0.732586,0.723444,0.735522,0.762048,0.981724,0.99465,1,0.94958,0.990146,1,0.835741,0.848769,0.863264,1,1,1,0.970716,0.987159,0.997971
1665,0.465530604,607.5174382,238,0.731577,0.723444,0.735522,0.762048,0.982624,0.995086,1,0.94871,0.989679,1,0.835521,0.84856,0.862948,1,1,1,0.970192,0.986743,0.997803
1665,0.471814662,615.7181339,237,0.729711,0.720095,0.73205,0.747239,0.981753,0.993181,1,0.975691,0.994277,1,0.834772,0.848057,0.86214,1,1,1,0.973678,0.987558,0.997721
1665,0.474137932,618.7500013,236,0.728785,0.720398,0.73113,0.746663,0.994492,0.999235,1,0.962881,0.9881,1,0.834413,0.847801,0.86187,1,1,1,0.9577,0.980334,0.996829
1665,0.474378884,619.0644436,235,0.728634,0.720559,0.730742,0.745555,0.994538,0.999141,1,0.962837,0.988656,1,0.834398,0.847819,0.861953,1,1,1,0.957719,0.980336,0.996827
1665,0.475155294,620.0776587,234,0.728517,0.718591,0.730398,0.74396,0.994584,0.999092,1,0.962862,0.989002,1,0.834408,0.847743,0.861887,1,1,1,0.95781,0.981129,0.9971
1665,0.481853276,628.8185252,233,0.727282,0.714849,0.726215,0.741445,0.988572,0.997796,1,0.971473,0.994779,1,0.834279,0.846851,0.861156,1,1,1,0.96824,0.986763,0.998144
1665,0.483720928,631.255811,232,0.726019,0.713601,0.725334,0.741415,0.982411,0.99712,1,0.981538,0.996011,1,0.834016,0.846475,0.860805,1,1,1,0.974775,0.988714,0.998234
1665,0.485294104,633.3088057,231,0.724484,0.712729,0.724776,0.740491,0.983138,0.997069,1,0.980812,0.996035,1,0.833561,0.846025,0.860217,1,1,1,0.975964,0.988785,0.998194
1665,0.485490203,633.5647149,230,0.724641,0.712729,0.724776,0.740491,0.983161,0.997082,1,0.980789,0.996025,1,0.833579,0.846066,0.860244,1,1,1,0.975965,0.988785,0.998195
1665,0.486718744,635.1679609,229,0.724118,0.711614,0.724283,0.739856,0.982449,0.996839,1,0.980562,0.996176,1,0.833481,0.845942,0.860105,1,1,1,0.976125,0.988937,0.998196
1665,0.487058818,635.6117575,228,0.724254,0.711614,0.724283,0.739856,0.982608,0.996934,1,0.980403,0.996111,1,0.833516,0.845993,0.860109,1,1,1,0.976067,0.988867,0.998102
1665,0.487596899,636.3139532,227,0.723883,0.711614,0.724143,0.739188,0.982835,0.996952,1,0.980177,0.996196,1,0.833409,0.845899,0.860039,1,1,1,0.975897,0.988841,0.997996
1665,0.489575297,638.8957626,226,0.723766,0.711614,0.723789,0.738969,0.982679,0.996558,1,0.981655,0.996725,1,0.833132,0.845689,0.859377,1,1,1,0.97647,0.989593,0.998243
1665,0.490226746,639.7459035,225,0.723774,0.71269,0.723651,0.738813,0.979275,0.996408,1,0.98242,0.996998,1,0.833131,0.845649,0.859409,1,1,1,0.976674,0.989617,0.998386
1665,0.490242004,639.7658152,224,0.722748,0.71269,0.723651,0.738813,0.979365,0.996459,1,0.982329,0.996957,1,0.832972,0.845524,0.85923,1,1,1,0.97662,0.989575,0.998356
1665,0.490683228,640.3416125,223,0.721731,0.71269,0.723415,0.738501,0.980248,0.996741,1,0.981444,0.996811,1,0.832753,0.845286,0.859161,1,1,1,0.976307,0.989202,0.998174
1665,0.491929293,641.9677274,222,0.721799,0.712681,0.723168,0.738501,0.980293,0.996513,1,0.981399,0.997278,1,0.832593,0.845277,0.85929,1,1,1,0.976649,0.989583,0.998174
1665,0.49409914,644.7993777,221,0.722365,0.71126,0.722325,0.735919,0.931409,0.994806,1,0.981241,0.997882,1,0.832709,0.845295,0.859116,1,1,1,0.977577,0.990114,0.998387
1665,0.494556755,645.3965653,220,0.722338,0.71065,0.722113,0.735919,0.931474,0.994557,1,0.981173,0.998091,1,0.832744,0.845298,0.859115,1,1,1,0.977555,0.990098,0.998345
1665,0.49609983,647.4102782,219,0.722187,0.708799,0.721755,0.735919,0.93171,0.993813,1,0.981753,0.998094,1,0.832712,0.84524,0.858887,1,1,1,0.977689,0.990101,0.998486
1665,0.49722001,648.8721131,218,0.722822,0.709385,0.721424,0.735919,0.931839,0.99352,1,0.981617,0.998244,1,0.832908,0.845379,0.859104,1,1,1,0.977829,0.990173,0.99846
1665,0.498075455,649.9884688,217,0.724403,0.70533,0.72115,0.735919,0.933087,0.993571,1,0.994492,0.997982,1,0.833384,0.845671,0.859288,1,1,1,0.977392,0.989789,0.998263
1665,0.501957715,655.0548181,216,0.724469,0.710986,0.721124,0.731944,0.933259,0.993995,1,0.979296,0.997861,1,0.834882,0.845741,0.858904,1,1,1,0.979777,0.991244,0.999166
1665,0.503095984,656.5402591,215,0.723493,0.709645,0.720791,0.731944,0.934033,0.993286,1,0.978484,0.997502,1,0.834666,0.845591,0.85857,1,1,1,0.979452,0.990986,0.999017
1665,0.503464222,657.0208097,214,0.722044,0.709645,0.720661,0.731208,0.935582,0.993771,1,0.976864,0.99671,1,0.834389,0.845241,0.85827,1,1,1,0.977852,0.990464,0.998769
1665,0.503523886,657.0986712,213,0.722366,0.709645,0.720661,0.731208,0.935603,0.993781,1,0.976842,0.996698,1,0.834446,0.845334,0.858353,1,1,1,0.977852,0.990472,0.99877
1665,0.506289303,660.7075404,212,0.721578,0.709116,0.719661,0.731208,0.93588,0.991829,1,0.976725,0.996608,1,0.834157,0.845098,0.858098,1,1,1,0.978354,0.990643,0.998479
1665,0.506625116,661.1457764,211,0.720482,0.70747,0.719371,0.730982,0.936831,0.991586,1,0.975649,0.996412,1,0.834103,0.844932,0.857854,1,1,1,0.977867,0.989962,0.998345
1665,0.50899142,664.2338031,210,0.720571,0.703231,0.71802,0.730083,0.930726,0.987532,1,0.98977,0.997074,1,0.834162,0.844921,0.857828,1,1,1,0.978151,0.990432,0.998415
1665,0.510108888,665.6920988,209,0.720199,0.703079,0.717506,0.728853,0.929025,0.986412,1,0.989543,0.997371,1,0.834038,0.844704,0.85766,1,1,1,0.979034,0.991035,0.9985
1665,0.510869563,666.6847797,208,0.719275,0.703079,0.717175,0.729242,0.922469,0.985582,1,0.98918,0.997312,1,0.833819,0.844581,0.857664,1,1,1,0.979001,0.990949,0.998334
1665,0.51131928,667.2716604,207,0.71758,0.701285,0.716707,0.729242,0.923421,0.984509,1,0.98816,0.997014,1,0.833553,0.844314,0.857542,1,1,1,0.978404,0.990387,0.998199
1665,0.512441695,668.736412,206,0.717048,0.701285,0.716428,0.730416,0.924014,0.984036,1,0.987526,0.996872,1,0.833454,0.844174,0.857418,1,1,1,0.978075,0.990216,0.998485
1665,0.512741327,669.1274317,205,0.716868,0.700316,0.715933,0.729142,0.927469,0.984877,1,0.981592,0.99372,1,0.833413,0.844049,0.857386,1,1,1,0.971967,0.98649,0.99727
1665,0.514774501,671.7807238,204,0.71615,0.701009,0.715167,0.72824,0.927765,0.983055,1,0.981279,0.994433,1,0.832897,0.84385,0.857046,1,1,1,0.97184,0.986663,0.99737
1665,0.515361011,672.5461194,203,0.714928,0.701471,0.714807,0.72809,0.928272,0.982057,1,0.980743,0.994316,1,0.832548,0.843656,0.856957,1,1,1,0.971568,0.986365,0.996942
1665,0.515600622,672.8588117,202,0.714844,0.701471,0.714807,0.72809,0.928356,0.982095,1,0.980654,0.994266,1,0.832596,0.843617,0.856911,1,1,1,0.971568,0.986389,0.996963
1665,0.5180251,676.0227555,201,0.71484,0.698548,0.712861,0.726789,0.92707,0.977359,1,0.980862,0.995466,1,0.832551,0.843558,0.856834,1,1,1,0.972028,0.986603,0.99699
1665,0.5191257,677.4590385,200,0.714044,0.698565,0.712375,0.726789,0.930444,0.977461,1,0.977713,0.993882,1,0.832467,0.843504,0.856826,1,1,1,0.967263,0.983657,0.995641
1665,0.520816982,679.6661615,198,0.712827,0.697973,0.711792,0.726721,0.932701,0.977095,1,0.976092,0.992949,1,0.831507,0.842992,0.85601,1,1,1,0.967452,0.98405,0.995746
1665,0.523510993,683.1818459,197,0.70455,0.697038,0.709868,0.72535,0.978627,0.994501,1,0.93014,0.97148,1,0.829619,0.841634,0.85535,1,1,1,0.90625,0.952208,0.99369
1665,0.526029527,686.4685327,196,0.704964,0.696239,0.708815,0.722996,0.978734,0.993873,1,0.931248,0.9744,1,0.828725,0.840476,0.853795,1,1,1,0.91951,0.967131,0.995959
1665,0.527602553,688.5213317,195,0.705946,0.697181,0.708561,0.725016,0.978661,0.993709,1,0.932462,0.977252,1,0.827039,0.84035,0.853675,1,1,1,0.91742,0.967269,0.994529
1665,0.528816223,690.105171,194,0.706159,0.696787,0.707623,0.723603,0.978745,0.992826,1,0.932382,0.980552,1,0.827129,0.840433,0.853854,1,1,1,0.917378,0.967554,0.994544
1665,0.529683888,691.2374738,193,0.703624,0.694959,0.707221,0.721852,0.98236,0.994121,1,0.929893,0.979965,1,0.826758,0.839885,0.853151,1,1,1,0.91577,0.966189,0.994003
1665,0.529733956,691.3028126,192,0.702789,0.694959,0.707221,0.721852,0.983628,0.994771,1,0.928694,0.979359,1,0.826614,0.839746,0.852989,1,1,1,0.915259,0.965394,0.993606
1665,0.531298876,693.3450332,191,0.702818,0.694959,0.706655,0.721852,0.984304,0.99424,1,0.929616,0.980897,1,0.826204,0.839246,0.852704,1,1,1,0.922306,0.968292,0.994394
1665,0.53156662,693.6944391,190,0.702798,0.694959,0.706655,0.721852,0.985002,0.99459,1,0.928958,0.980556,1,0.826198,0.839185,0.852587,1,1,1,0.925568,0.96895,0.994387
1665,0.532385468,694.7630357,189,0.702855,0.694959,0.70634,0.720901,0.983881,0.994236,1,0.928719,0.98113,1,0.826158,0.839057,0.852353,1,1,1,0.929403,0.970166,0.994433
1665,0.533898294,696.7372737,188,0.699827,0.694959,0.705445,0.720979,0.985908,0.994603,1,0.926809,0.983519,1,0.825289,0.838352,0.851899,1,1,1,0.92851,0.969889,0.994172
1665,0.534630358,697.6926172,186,0.700525,0.695304,0.705255,0.720979,0.99328,0.997908,1,0.919931,0.980927,1,0.825004,0.838299,0.851786,1,1,1,0.923113,0.966521,0.993498
1665,0.536527872,700.168873,185,0.70079,0.693559,0.704718,0.719884,0.993977,0.997874,1,0.921168,0.982373,1,0.824922,0.838169,0.851334,1,1,1,0.925681,0.968048,0.99431
1665,0.536949694,700.7193507,184,0.700558,0.693559,0.704718,0.719884,0.995456,0.998644,1,0.9198,0.981686,1,0.824973,0.838142,0.851332,1,1,1,0.92472,0.967073,0.993843
1665,0.536979973,700.7588648,183,0.699567,0.693559,0.704718,0.719884,0.995541,0.998688,1,0.919722,0.981647,1,0.824853,0.838056,0.851284,1,1,1,0.924681,0.967036,0.993796
1665,0.539906085,704.5774409,182,0.699624,0.693216,0.70377,0.717823,0.986911,0.998624,1,0.926741,0.98562,1,0.825457,0.838255,0.851227,1,1,1,0.927897,0.969822,0.994594
1665,0.540792525,705.7342451,181,0.699776,0.693216,0.70376,0.717823,0.987707,0.998986,1,0.925995,0.985572,1,0.825229,0.837925,0.850926,1,1,1,0.93446,0.974446,0.995468
1665,0.543900549,709.7902164,180,0.702702,0.693874,0.703178,0.717022,0.97742,0.998817,1,0.926115,0.98863,1,0.825638,0.837812,0.851602,1,1,1,0.948085,0.980261,0.996586
1665,0.546666682,713.40002,179,0.702362,0.693542,0.702668,0.714395,0.977198,0.998353,1,0.931872,0.992063,1,0.825377,0.837637,0.851571,1,1,1,0.962953,0.983782,0.996773
1665,0.549382687,716.9444065,178,0.70273,0.692496,0.702292,0.712756,0.977097,0.998058,1,0.931852,0.994361,1,0.825754,0.837844,0.851754,1,1,1,0.965077,0.985954,0.997455
1665,0.55400157,722.9720489,177,0.70192,0.692296,0.701988,0.713082,0.977635,0.997319,1,0.978661,0.995925,1,0.825844,0.837975,0.852025,1,1,1,0.968283,0.987212,0.998003
1665,0.560000002,730.8000026,176,0.702047,0.690587,0.701003,0.710026,0.97703,0.995089,1,0.996826,0.999376,1,0.825099,0.83828,0.850982,1,1,1,0.97483,0.989712,0.999163
1665,0.562596619,734.1885878,175,0.700382,0.691558,0.700871,0.710016,0.977805,0.993824,1,0.997147,0.998993,1,0.824587,0.838086,0.851067,1,1,1,0.976104,0.989948,0.999069
1665,0.565758765,738.3151883,174,0.700678,0.690873,0.700504,0.709179,0.973051,0.991687,1,0.997126,0.999281,1,0.82487,0.838131,0.85158,1,1,1,0.976979,0.990619,0.999233
1665,0.56807512,741.3380316,173,0.697531,0.691167,0.70068,0.709179,0.98128,0.994033,1,0.989581,0.995025,1,0.824227,0.837525,0.851039,1,1,1,0.967574,0.985679,0.99873
1665,0.568461537,741.8423058,172,0.696641,0.691167,0.70068,0.709179,0.98233,0.994529,1,0.988523,0.994464,1,0.824215,0.837416,0.850756,1,1,1,0.966768,0.985158,0.998546
1665,0.571428597,745.7143191,171,0.700561,0.688683,0.700243,0.709179,0.990322,0.998753,1,0.977908,0.990405,1,0.823987,0.837367,0.850639,1,1,1,0.959505,0.982329,0.998889
1665,0.572419107,747.0069346,170,0.700413,0.689713,0.700097,0.709179,0.990733,0.998886,1,0.977502,0.991234,1,0.824157,0.837489,0.850803,1,1,1,0.961593,0.984098,0.998956
1665,0.574568272,749.811595,169,0.700001,0.689434,0.700112,0.709244,0.990774,0.9988,1,0.977462,0.992202,1,0.824449,0.837536,0.850729,1,1,1,0.964857,0.986486,0.999062
1665,0.574864209,750.1977927,168,0.700241,0.687977,0.700073,0.709244,0.991021,0.998841,1,0.977219,0.992122,1,0.824526,0.837593,0.850757,1,1,1,0.965253,0.986712,0.999021
1665,0.577952743,754.2283296,167,0.700167,0.688899,0.699374,0.708793,0.991083,0.998542,1,0.977635,0.994068,1,0.825412,0.837717,0.8509,1,1,1,0.970152,0.988718,0.999032
1665,0.585747838,764.4009286,166,0.699585,0.684834,0.698301,0.708366,0.946528,0.996618,1,0.978717,0.997506,1,0.825326,0.837715,0.850646,1,1,1,0.973435,0.99118,0.999213
1665,0.587685108,766.9290659,165,0.698709,0.684834,0.698147,0.708366,0.94696,0.996473,1,0.978271,0.997665,1,0.82528,0.837621,0.850562,1,1,1,0.973384,0.991412,0.999478
1665,0.589883268,769.7976647,164,0.699743,0.68342,0.696865,0.707335,0.944231,0.993273,1,0.977805,0.998763,1,0.825964,0.837602,0.851799,1,1,1,0.975656,0.99142,0.999369
1665,0.593920469,775.066212,163,0.69698,0.679471,0.695069,0.707048,0.947004,0.992136,1,0.981705,0.997257,1,0.825485,0.837347,0.851428,1,1,1,0.975748,0.990323,0.998933
1665,0.593944073,775.0970153,162,0.697304,0.679471,0.695069,0.707048,0.947414,0.992384,1,0.98128,0.997077,1,0.825566,0.837429,0.851586,1,1,1,0.9756,0.99,0.998739
1665,0.598290622,780.7692617,161,0.694487,0.679381,0.693487,0.707048,0.949194,0.990547,1,0.991021,0.996998,1,0.824582,0.836828,0.851264,1,1,1,0.974952,0.989832,0.998901
1665,0.601404071,784.8323127,160,0.694467,0.674792,0.69185,0.704912,0.949196,0.987268,1,0.991083,0.997567,1,0.82436,0.836681,0.850967,1,1,1,0.975928,0.990952,0.999069
1665,0.60890305,794.6184803,159,0.694237,0.670694,0.686792,0.703164,0.942535,0.975302,1,0.991001,0.99912,1,0.824275,0.836561,0.850827,1,1,1,0.979659,0.991986,0.999376
1665,0.609204352,795.0116794,158,0.693847,0.670629,0.686334,0.703164,0.944859,0.975883,1,0.988563,0.998153,1,0.824255,0.836888,0.8513,1,1,1,0.977624,0.99053,0.999158
1665,0.609375,795.234375,157,0.685546,0.670629,0.686334,0.703164,0.97108,0.990754,1,0.96187,0.986322,1,0.822436,0.835738,0.851,1,1,1,0.943461,0.972005,0.996193
1665,0.611673176,798.2334947,156,0.685299,0.670133,0.684439,0.703164,0.961707,0.989557,1,0.960799,0.987855,1,0.820967,0.83408,0.849197,1,1,1,0.954239,0.982881,0.997868
1665,0.611847222,798.4606247,155,0.6809,0.670133,0.684439,0.703164,0.975297,0.997181,1,0.947411,0.981754,1,0.820205,0.833324,0.848568,1,1,1,0.94264,0.974279,0.996251
1665,0.616692424,804.7836133,154,0.679195,0.666563,0.681614,0.702499,0.977247,0.997065,1,0.949741,0.986508,1,0.820025,0.833001,0.848322,1,1,1,0.949555,0.97635,0.996973
1665,0.617322862,805.6063349,153,0.678073,0.666108,0.681093,0.701566,0.977229,0.996865,1,0.949666,0.987683,1,0.819256,0.832619,0.847748,1,1,1,0.949901,0.978462,0.997184
1665,0.617784739,806.2090844,152,0.679057,0.665768,0.680625,0.701566,0.97686,0.996766,1,0.949386,0.988448,1,0.819161,0.832637,0.847915,1,1,1,0.952091,0.979182,0.997603
1665,0.618597329,807.2695143,151,0.679764,0.665768,0.680246,0.69946,0.97732,0.997004,1,0.948939,0.989486,1,0.819155,0.832595,0.847969,1,1,1,0.952702,0.97944,0.997391
1665,0.618966997,807.7519311,150,0.679851,0.665768,0.680246,0.69946,0.977397,0.997046,1,0.948864,0.989451,1,0.819252,0.832594,0.847889,1,1,1,0.952708,0.979717,0.99738
1665,0.620874882,810.241721,149,0.675607,0.664316,0.678621,0.696969,0.978198,0.997042,1,0.95005,0.991689,1,0.81827,0.831894,0.847233,1,1,1,0.952935,0.979363,0.996861
1665,0.625394344,816.1396189,148,0.675246,0.662764,0.677567,0.698272,0.978351,0.994941,1,0.947265,0.991307,1,0.818108,0.831156,0.846733,1,1,1,0.953251,0.980602,0.996897
1665,0.625577807,816.3790381,147,0.673812,0.662764,0.677567,0.698272,0.97908,0.995273,1,0.94656,0.990904,1,0.817928,0.830953,0.846605,1,1,1,0.952773,0.98015,0.996804
1665,0.626468301,817.5411328,146,0.67374,0.664217,0.677378,0.698272,0.979138,0.994987,1,0.946504,0.991451,1,0.817294,0.830641,0.846179,1,1,1,0.953177,0.980638,0.997388
1665,0.631782949,824.4767484,145,0.673451,0.644495,0.673223,0.695401,0.903107,0.989241,1,0.947971,0.995241,1,0.816754,0.830168,0.845767,1,1,1,0.958507,0.982496,0.997786
1665,0.634184062,827.6102009,144,0.667327,0.643277,0.672147,0.695401,0.908261,0.989937,1,0.942457,0.992719,1,0.815978,0.82914,0.845219,1,1,1,0.957646,0.980619,0.996895
1665,0.636221707,830.2693276,143,0.671007,0.641574,0.671245,0.695401,0.910453,0.988873,1,0.940189,0.992598,1,0.815578,0.829043,0.84516,1,1,1,0.956964,0.980874,0.997587
1665,0.638629258,833.4111817,142,0.665324,0.641574,0.670026,0.687945,0.918367,0.990984,1,0.931953,0.989143,1,0.814874,0.828413,0.844251,1,1,1,0.951417,0.976191,0.994992
1665,0.639498413,834.545429,141,0.672667,0.641574,0.669501,0.687238,0.919127,0.990411,1,0.933556,0.989478,1,0.815909,0.829131,0.844965,1,1,1,0.951542,0.977364,0.996751
1665,0.639814079,834.9573731,140,0.672249,0.641574,0.669501,0.687238,0.919163,0.990428,1,0.93352,0.989456,1,0.815935,0.829124,0.845025,1,1,1,0.951544,0.977463,0.996791
1665,0.640310049,835.6046139,139,0.672277,0.639236,0.668215,0.687219,0.919534,0.988323,1,0.959038,0.990422,1,0.815934,0.829082,0.845016,1,1,1,0.951473,0.977392,0.99657
1665,0.646067441,843.1180105,138,0.672557,0.630189,0.663277,0.683449,0.905386,0.977759,1,0.974847,0.994649,1,0.816117,0.829213,0.845365,1,1,1,0.952692,0.978041,0.997411
1665,0.646226406,843.3254598,137,0.6726,0.630189,0.663277,0.683449,0.905456,0.977792,1,0.974772,0.994607,1,0.816108,0.829204,0.845265,1,1,1,0.952603,0.978042,0.997398
1665,0.646964848,844.2891266,136,0.671971,0.630189,0.662531,0.683449,0.906066,0.976433,1,0.974117,0.994611,1,0.816232,0.829427,0.8454,1,1,1,0.952361,0.97779,0.99705
1665,0.648669779,846.5140616,135,0.670286,0.630189,0.661349,0.681587,0.906344,0.974871,1,0.976272,0.995414,1,0.816158,0.829313,0.8452,1,1,1,0.952756,0.97782,0.996811
1665,0.649068296,847.0341263,134,0.669391,0.630189,0.661002,0.681433,0.90671,0.974533,1,0.975878,0.995708,1,0.815904,0.829125,0.844723,1,1,1,0.95298,0.977889,0.996809
1665,0.653124988,852.3281093,133,0.669477,0.624208,0.65724,0.681433,0.901839,0.965297,1,0.978123,0.997083,1,0.816553,0.8294,0.844876,1,1,1,0.955456,0.979964,0.99738
1665,0.653343558,852.6133432,132,0.663325,0.624208,0.65724,0.681433,0.91182,0.969672,1,0.967416,0.990875,1,0.815063,0.828315,0.844144,1,1,1,0.944523,0.972267,0.994489
1665,0.654292345,853.8515102,131,0.641852,0.624396,0.656537,0.678976,0.978028,0.997342,1,0.901076,0.952234,1,0.807531,0.824604,0.84268,1,1,1,0.87062,0.928949,0.987204
1665,0.659624398,860.8098394,130,0.641994,0.621595,0.649718,0.677995,0.970727,0.995494,1,0.901813,0.966553,1,0.80572,0.821017,0.840571,1,1,1,0.885121,0.953271,0.993205
1665,0.663009405,865.2272735,129,0.641339,0.619095,0.644143,0.676312,0.96885,0.992946,1,0.90285,0.976811,1,0.804127,0.818488,0.835161,1,1,1,0.916013,0.968352,0.995287
1665,0.66562742,868.6437831,128,0.641163,0.609264,0.641852,0.675943,0.934013,0.991353,1,0.902721,0.980346,1,0.803701,0.818017,0.835047,1,1,1,0.920478,0.970944,0.996185
1665,0.66640985,869.6648543,127,0.640662,0.609264,0.640812,0.675943,0.935177,0.991174,1,0.906872,0.981791,1,0.803289,0.817303,0.83426,1,1,1,0.921087,0.971617,0.996219
1665,0.667187512,870.6797032,126,0.630787,0.617696,0.640803,0.6769,0.986055,0.997844,1,0.905369,0.976977,1,0.801015,0.815666,0.831775,1,1,1,0.919051,0.963093,0.992224
1665,0.673550427,878.9833072,125,0.627389,0.608498,0.633468,0.67062,0.94999,0.993762,1,0.903941,0.986658,1,0.798647,0.812803,0.828685,1,1,1,0.946357,0.972801,0.993983
1665,0.675039232,880.9261978,124,0.62475,0.605518,0.631805,0.669864,0.951888,0.993394,1,0.903474,0.987372,1,0.79782,0.811994,0.827945,1,1,1,0.945343,0.972558,0.993573
1665,0.67832166,885.2097663,123,0.622696,0.603216,0.627106,0.657568,0.949778,0.990669,1,0.978951,0.992508,1,0.796522,0.810556,0.826262,1,1,1,0.946454,0.973454,0.993888
1665,0.680523455,888.0831088,122,0.622892,0.60142,0.624706,0.647575,0.949257,0.987826,1,0.978575,0.994016,1,0.796512,0.810535,0.826217,1,1,1,0.946182,0.973687,0.993817
1665,0.680533767,888.0965659,121,0.623159,0.60142,0.624706,0.647575,0.949787,0.988048,1,0.978028,0.993689,1,0.796525,0.810567,0.826258,1,1,1,0.945854,0.973395,0.993682
1665,0.680834651,888.4892196,120,0.62329,0.60142,0.624706,0.647575,0.950152,0.988197,1,0.977653,0.993461,1,0.796442,0.810552,0.826109,1,1,1,0.945556,0.973223,0.993599
1665,0.682453394,890.6016792,119,0.623422,0.590159,0.622877,0.647575,0.89163,0.984206,1,0.977568,0.99399,1,0.796346,0.810433,0.826014,1,1,1,0.946111,0.973568,0.993835
1665,0.683215141,891.595759,118,0.621348,0.587767,0.621871,0.647575,0.892377,0.983034,1,0.97675,0.993929,1,0.796167,0.810062,0.825934,1,1,1,0.945581,0.973149,0.993366
1665,0.68330735,891.7160918,117,0.621295,0.587767,0.621871,0.647575,0.892439,0.983062,1,0.976682,0.993889,1,0.79617,0.810063,0.825927,1,1,1,0.945658,0.973222,0.993595
